UNRATE,FPCPITOTLZGUSA,GDPC1
5.7,0.2322284010343585,7300.281
6.0,0.2322284010343585,7306.365666666667
5.9,0.2322284010343585,7312.450333333333
6.0,0.2322284010343585,7318.535
5.9,0.2322284010343585,7326.209
6.0,0.2322284010343585,7333.883
6.3,0.24998057611566837,7341.557
6.3,0.24998057611566837,7291.134333333333
6.3,0.24998057611566837,7240.711666666666
6.9,0.24998057611566837,7190.289
7.5,0.24998057611566837,7187.440333333333
7.6,0.24998057611566837,7184.591666666667
7.8,0.24998057611566837,7181.743
7.7,0.24998057611566837,7226.3876666666665
7.5,0.24998057611566837,7271.032333333334
7.5,0.24998057611566837,7315.677
7.5,0.24998057611566837,7363.458666666666
7.2,0.24998057611566837,7411.240333333333
7.5,0.2242427801190796,7459.022
7.4,0.2242427801190796,7440.596333333333
7.4,0.2242427801190796,7422.170666666667
7.2,0.2242427801190796,7403.745
7.5,0.2242427801190796,7433.298333333333
7.5,0.2242427801190796,7462.8516666666665
7.2,0.2242427801190796,7492.405
7.4,0.2242427801190796,7465.192666666667
7.6,0.2242427801190796,7437.980333333333
7.9,0.2242427801190796,7410.768
8.3,0.2242427801190796,7372.389
8.5,0.2242427801190796,7334.01
8.6,0.17787183389141292,7295.631
8.9,0.17787183389141292,7306.724666666667
9.0,0.17787183389141292,7317.818333333334
9.3,0.17787183389141292,7328.912
9.4,0.17787183389141292,7319.573333333334
9.6,0.17787183389141292,7310.234666666666
9.8,0.17787183389141292,7300.896
9.8,0.17787183389141292,7301.8696666666665
10.1,0.17787183389141292,7302.843333333333
10.4,0.17787183389141292,7303.817
10.8,0.17787183389141292,7335.9
10.8,0.17787183389141292,7367.983
10.4,0.12731279528673056,7400.066
10.4,0.12731279528673056,7456.196
10.3,0.12731279528673056,7512.326
10.2,0.12731279528673056,7568.456
10.1,0.12731279528673056,7618.886
10.1,0.12731279528673056,7669.316
9.4,0.12731279528673056,7719.746
9.5,0.12731279528673056,7773.428666666667
9.2,0.12731279528673056,7827.111333333333
8.8,0.12731279528673056,7880.794
8.5,0.12731279528673056,7932.1449999999995
8.3,0.12731279528673056,7983.496
8.0,0.14910569965932297,8034.847
7.8,0.14910569965932297,8081.1213333333335
7.8,0.14910569965932297,8127.395666666666
7.7,0.14910569965932297,8173.67
7.4,0.14910569965932297,8199.935
7.2,0.14910569965932297,8226.2
7.5,0.14910569965932297,8252.465
7.5,0.14910569965932297,8275.043
7.3,0.14910569965932297,8297.621000000001
7.4,0.14910569965932297,8320.199
7.2,0.14910569965932297,8347.072666666667
7.3,0.14910569965932297,8373.946333333333
7.3,0.1344872504062813,8400.82
7.2,0.1344872504062813,8425.475666666667
7.2,0.1344872504062813,8450.131333333333
7.3,0.1344872504062813,8474.787
7.2,0.1344872504062813,8517.931333333334
7.4,0.1344872504062813,8561.075666666666
7.4,0.1344872504062813,8604.22
7.1,0.1344872504062813,8625.542666666666
7.1,0.1344872504062813,8646.865333333333
7.1,0.1344872504062813,8668.188
7.0,0.1344872504062813,8695.167666666666
7.0,0.1344872504062813,8722.147333333334
6.7,0.09271975437022695,8749.127
7.2,0.09271975437022695,8762.259333333333
7.2,0.09271975437022695,8775.391666666666
7.1,0.09271975437022695,8788.524
7.2,0.09271975437022695,8816.549666666666
7.2,0.09271975437022695,8844.575333333334
7.0,0.09271975437022695,8872.601
6.9,0.09271975437022695,8888.465
7.0,0.09271975437022695,8904.329
7.0,0.09271975437022695,8920.193
6.9,0.09271975437022695,8942.251
6.6,0.09271975437022695,8964.309
6.6,0.136931367351661,8986.367
6.6,0.136931367351661,9018.663333333334
6.6,0.136931367351661,9050.959666666666
6.3,0.136931367351661,9083.256
6.3,0.136931367351661,9109.511999999999
6.2,0.136931367351661,9135.768
6.1,0.136931367351661,9162.024
6.0,0.136931367351661,9214.46
5.9,0.136931367351661,9266.896
6.0,0.136931367351661,9319.332
5.8,0.136931367351661,9335.388666666668
5.7,0.136931367351661,9351.445333333333
5.7,0.1450010357230711,9367.502
5.7,0.1450010357230711,9408.532666666666
5.7,0.1450010357230711,9449.563333333334
5.4,0.1450010357230711,9490.594
5.6,0.1450010357230711,9509.131333333333
5.4,0.1450010357230711,9527.668666666666
5.4,0.1450010357230711,9546.206
5.6,0.1450010357230711,9588.605666666666
5.4,0.1450010357230711,9631.005333333334
5.4,0.1450010357230711,9673.405
5.3,0.1450010357230711,9706.178333333333
5.3,0.1450010357230711,9738.951666666668
5.4,0.15820944887105837,9771.725
5.2,0.15820944887105837,9796.581
5.0,0.15820944887105837,9821.437
5.2,0.15820944887105837,9846.293
5.2,0.15820944887105837,9870.604666666666
5.3,0.15820944887105837,9894.916333333333
5.2,0.15820944887105837,9919.228
5.2,0.15820944887105837,9925.741
5.3,0.15820944887105837,9932.253999999999
5.3,0.15820944887105837,9938.767
5.4,0.15820944887105837,9974.973333333333
5.4,0.15820944887105837,10011.179666666667
5.4,0.16726672824074096,10047.386
5.3,0.16726672824074096,10059.542333333333
5.2,0.16726672824074096,10071.698666666667
5.4,0.16726672824074096,10083.855
5.4,0.16726672824074096,10086.092999999999
5.2,0.16726672824074096,10088.331
5.5,0.16726672824074096,10090.569
5.7,0.16726672824074096,10059.947333333334
5.9,0.16726672824074096,10029.325666666666
5.9,0.16726672824074096,9998.704
6.2,0.16726672824074096,9983.108
6.3,0.16726672824074096,9967.511999999999
6.4,0.14791432278798244,9951.916
6.6,0.14791432278798244,9977.780666666666
6.8,0.14791432278798244,10003.645333333334
6.7,0.14791432278798244,10029.51
6.9,0.14791432278798244,10046.405
6.9,0.14791432278798244,10063.3
6.8,0.14791432278798244,10080.195
6.9,0.14791432278798244,10091.906333333332
6.9,0.14791432278798244,10103.617666666667
7.0,0.14791432278798244,10115.329
7.0,0.14791432278798244,10155.697666666667
7.3,0.14791432278798244,10196.066333333332
7.3,0.12313377038237672,10236.435
7.4,0.12313377038237672,10273.432999999999
7.4,0.12313377038237672,10310.431
7.4,0.12313377038237672,10347.429
7.6,0.12313377038237672,10381.510333333334
7.8,0.12313377038237672,10415.591666666667
7.7,0.12313377038237672,10449.673
7.6,0.12313377038237672,10485.998
7.6,0.12313377038237672,10522.323
7.3,0.12313377038237672,10558.648
7.4,0.12313377038237672,10564.523666666666
7.4,0.12313377038237672,10570.399333333333
7.3,0.12132525367019453,10576.275
7.1,0.12132525367019453,10596.798999999999
7.0,0.12132525367019453,10617.323
7.1,0.12132525367019453,10637.847
7.1,0.12132525367019453,10654.766666666666
7.0,0.12132525367019453,10671.686333333333
6.9,0.12132525367019453,10688.606
6.8,0.12132525367019453,10737.066333333332
6.7,0.12132525367019453,10785.526666666667
6.8,0.12132525367019453,10833.987
6.6,0.12132525367019453,10869.029999999999
6.5,0.12132525367019453,10904.073
6.6,0.11284140447306856,10939.116
6.6,0.11284140447306856,10988.531
6.5,0.11284140447306856,11037.946
6.4,0.11284140447306856,11087.361
6.1,0.11284140447306856,11108.966
6.1,0.11284140447306856,11130.571
6.1,0.11284140447306856,11152.176
6.0,0.11284140447306856,11194.761333333334
5.9,0.11284140447306856,11237.346666666666
5.8,0.11284140447306856,11279.932
5.6,0.11284140447306856,11293.271666666667
5.5,0.11284140447306856,11306.611333333332
5.6,0.11780714185295094,11319.951
5.4,0.11780714185295094,11331.207666666665
5.4,0.11780714185295094,11342.464333333333
5.8,0.11780714185295094,11353.721
5.6,0.11780714185295094,11385.917333333333
5.6,0.11780714185295094,11418.113666666666
5.7,0.11780714185295094,11450.31
5.7,0.11780714185295094,11476.229
5.6,0.11780714185295094,11502.148
5.5,0.11780714185295094,11528.067
5.6,0.11780714185295094,11556.850666666665
5.6,0.11780714185295094,11585.634333333333
5.6,0.12084046148476246,11614.418
5.5,0.12084046148476246,11678.992
5.5,0.12084046148476246,11743.565999999999
5.6,0.12084046148476246,11808.14
5.6,0.12084046148476246,11843.447666666667
5.3,0.12084046148476246,11878.755333333333
5.5,0.12084046148476246,11914.063
5.1,0.12084046148476246,11955.300333333333
5.2,0.12084046148476246,11996.537666666667
5.2,0.12084046148476246,12037.775
5.4,0.12084046148476246,12063.673999999999
5.4,0.12084046148476246,12089.573
5.3,0.10565720188724037,12115.472
5.2,0.10565720188724037,12182.721666666666
5.2,0.10565720188724037,12249.971333333333
5.1,0.10565720188724037,12317.221
4.9,0.10565720188724037,12368.484
5.0,0.10565720188724037,12419.747
4.9,0.10565720188724037,12471.01
4.8,0.10565720188724037,12506.505000000001
4.9,0.10565720188724037,12542.0
4.7,0.10565720188724037,12577.495
4.6,0.10565720188724037,12619.577333333335
4.7,0.10565720188724037,12661.659666666666
4.6,0.08121155981721606,12703.742
4.6,0.08121155981721606,12742.941
4.7,0.08121155981721606,12782.14
4.3,0.08121155981721606,12821.339
4.4,0.08121155981721606,12875.143333333333
4.5,0.08121155981721606,12928.947666666667
4.5,0.08121155981721606,12982.752
4.5,0.08121155981721606,13052.391333333333
4.6,0.08121155981721606,13122.030666666667
4.5,0.08121155981721606,13191.67
4.4,0.08121155981721606,13232.979
4.4,0.08121155981721606,13274.288
4.3,0.10143828512584152,13315.597
4.4,0.10143828512584152,13352.647333333332
4.2,0.10143828512584152,13389.697666666667
4.3,0.10143828512584152,13426.748
4.2,0.10143828512584152,13486.089
4.3,0.10143828512584152,13545.43
4.3,0.10143828512584152,13604.771
4.2,0.10143828512584152,13679.174
4.2,0.10143828512584152,13753.577
4.1,0.10143828512584152,13827.98
4.1,0.10143828512584152,13844.702333333333
4.0,0.10143828512584152,13861.424666666668
4.0,0.13091561012634334,13878.147
4.1,0.13091561012634334,13962.400666666666
4.0,0.13091561012634334,14046.654333333334
3.8,0.13091561012634334,14130.908
4.0,0.13091561012634334,14135.709333333332
4.0,0.13091561012634334,14140.510666666667
4.0,0.13091561012634334,14145.312
4.1,0.13091561012634334,14173.463
3.9,0.13091561012634334,14201.614
3.9,0.13091561012634334,14229.765
3.9,0.13091561012634334,14214.216666666667
3.9,0.13091561012634334,14198.668333333333
4.2,0.11831383855013278,14183.12
4.2,0.11831383855013278,14212.644666666667
4.3,0.11831383855013278,14242.169333333333
4.4,0.11831383855013278,14271.694
4.3,0.11831383855013278,14252.634666666667
4.5,0.11831383855013278,14233.575333333332
4.6,0.11831383855013278,14214.516
4.9,0.11831383855013278,14227.535333333333
5.0,0.11831383855013278,14240.554666666667
5.3,0.11831383855013278,14253.574
5.5,0.11831383855013278,14293.311
5.7,0.11831383855013278,14333.048
5.7,0.08239593520557476,14372.785
5.7,0.08239593520557476,14402.139333333333
5.7,0.08239593520557476,14431.493666666667
5.9,0.08239593520557476,14460.848
5.8,0.08239593520557476,14480.443
5.8,0.08239593520557476,14500.038
5.8,0.08239593520557476,14519.633
5.7,0.08239593520557476,14525.615333333333
5.7,0.08239593520557476,14531.597666666667
5.7,0.08239593520557476,14537.58
5.9,0.08239593520557476,14563.100333333334
6.0,0.08239593520557476,14588.620666666666
5.8,0.10377367137716842,14614.141
5.9,0.10377367137716842,14657.283
5.9,0.10377367137716842,14700.425
6.0,0.10377367137716842,14743.567
6.1,0.10377367137716842,14825.305333333332
6.3,0.10377367137716842,14907.043666666666
6.2,0.10377367137716842,14988.782
6.1,0.10377367137716842,15046.774666666666
6.1,0.10377367137716842,15104.767333333333
6.0,0.10377367137716842,15162.76
5.8,0.10377367137716842,15191.4
5.7,0.10377367137716842,15220.04
5.7,0.11461991600485133,15248.68
5.6,0.11461991600485133,15288.07
5.8,0.11461991600485133,15327.460000000001
5.6,0.11461991600485133,15366.85
5.6,0.11461991600485133,15415.439666666667
5.6,0.11461991600485133,15464.029333333334
5.5,0.11461991600485133,15512.619
5.4,0.11461991600485133,15565.372666666666
5.4,0.11461991600485133,15618.126333333334
5.5,0.11461991600485133,15670.88
5.4,0.11461991600485133,15728.829
5.4,0.11461991600485133,15786.778
5.3,0.13125717819576832,15844.727
5.4,0.13125717819576832,15870.745333333334
5.2,0.13125717819576832,15896.763666666666
5.2,0.13125717819576832,15922.782
5.1,0.13125717819576832,15964.383666666667
5.0,0.13125717819576832,16005.985333333332
5.0,0.13125717819576832,16047.587
4.9,0.13125717819576832,16077.302666666666
5.0,0.13125717819576832,16107.018333333333
5.0,0.13125717819576832,16136.734
5.0,0.13125717819576832,16209.101
4.9,0.13125717819576832,16281.467999999999
4.7,0.1276136185341128,16353.835
4.8,0.1276136185341128,16367.940333333334
4.7,0.1276136185341128,16382.045666666667
4.7,0.1276136185341128,16396.151
4.6,0.1276136185341128,16404.346666666668
4.6,0.1276136185341128,16412.542333333335
4.7,0.1276136185341128,16420.738
4.7,0.1276136185341128,16467.78066666667
4.5,0.1276136185341128,16514.823333333334
4.4,0.1276136185341128,16561.866
4.5,0.1276136185341128,16578.474000000002
4.4,0.1276136185341128,16595.082
4.6,0.11895728360300972,16611.69
4.5,0.11895728360300972,16645.564666666665
4.4,0.11895728360300972,16679.439333333332
4.5,0.11895728360300972,16713.314
4.4,0.11895728360300972,16745.405
4.6,0.11895728360300972,16777.496
4.7,0.11895728360300972,16809.587
4.6,0.11895728360300972,16844.788333333334
4.7,0.11895728360300972,16879.989666666665
4.7,0.11895728360300972,16915.191
4.7,0.11895728360300972,16891.128333333334
5.0,0.11895728360300972,16867.065666666665
5.0,0.1404170945008656,16843.003
4.9,0.1404170945008656,16876.432333333334
5.1,0.1404170945008656,16909.861666666668
5.0,0.1404170945008656,16943.291
5.4,0.1404170945008656,16913.625666666667
5.6,0.1404170945008656,16883.960333333333
5.8,0.1404170945008656,16854.295
6.1,0.1404170945008656,16731.31333333333
6.1,0.1404170945008656,16608.331666666665
6.5,0.1404170945008656,16485.35
6.8,0.1404170945008656,16422.98733333333
7.3,0.1404170945008656,16360.624666666667
7.8,-0.035950548187955844,16298.262
8.3,-0.035950548187955844,16288.556333333334
8.7,-0.035950548187955844,16278.850666666667
9.0,-0.035950548187955844,16269.145
9.4,-0.035950548187955844,16288.190333333334
9.5,-0.035950548187955844,16307.235666666667
9.5,-0.035950548187955844,16326.281
9.6,-0.035950548187955844,16385.105333333333
9.8,-0.035950548187955844,16443.929666666667
10.0,-0.035950548187955844,16502.754
9.9,-0.035950548187955844,16529.406
9.9,-0.035950548187955844,16556.058
9.8,0.0842620467777555,16582.71
9.8,0.0842620467777555,16636.194
9.9,0.0842620467777555,16689.678
9.9,0.0842620467777555,16743.162
9.6,0.0842620467777555,16786.196666666667
9.4,0.0842620467777555,16829.231333333333
9.4,0.0842620467777555,16872.266
9.5,0.0842620467777555,16901.798666666666
9.5,0.0842620467777555,16931.331333333335
9.4,0.0842620467777555,16960.864
9.8,0.0842620467777555,16947.453333333335
9.3,0.0842620467777555,16934.042666666668
9.1,0.12606542165443524,16920.632
9.0,0.12606542165443524,16958.792666666668
9.0,0.12606542165443524,16996.953333333335
9.1,0.12606542165443524,17035.114
9.0,0.12606542165443524,17033.847
9.1,0.12606542165443524,17032.579999999998
9.0,0.12606542165443524,17031.313
9.0,0.12606542165443524,17095.069666666666
9.0,0.12606542165443524,17158.82633333333
8.8,0.12606542165443524,17222.583
8.6,0.12606542165443524,17270.725333333332
8.5,0.12606542165443524,17318.867666666665
8.3,0.09796134620700214,17367.01
8.3,0.09796134620700214,17392.84833333333
8.2,0.09796134620700214,17418.68666666667
8.2,0.09796134620700214,17444.525
8.2,0.09796134620700214,17452.9
8.2,0.09796134620700214,17461.275
8.2,0.09796134620700214,17469.65
8.1,0.09796134620700214,17476.384000000002
7.8,0.09796134620700214,17483.118
7.8,0.09796134620700214,17489.852
7.7,0.09796134620700214,17547.368
7.9,0.09796134620700214,17604.884000000002
8.0,0.07807494580874441,17662.4
7.7,0.07807494580874441,17678.157
7.5,0.07807494580874441,17693.914
7.6,0.07807494580874441,17709.671
7.5,0.07807494580874441,17759.930666666667
7.5,0.07807494580874441,17810.190333333332
7.3,0.07807494580874441,17860.45
7.2,0.07807494580874441,17912.349000000002
7.2,0.07807494580874441,17964.248
7.2,0.07807494580874441,18016.147
6.9,0.07807494580874441,17995.422666666665
6.7,0.07807494580874441,17974.698333333334
6.6,0.08365024841438817,17953.974
6.7,0.08365024841438817,18031.286333333333
6.7,0.08365024841438817,18108.598666666665
6.2,0.08365024841438817,18185.911
6.3,0.08365024841438817,18259.587666666666
6.1,0.08365024841438817,18333.264333333333
6.2,0.08365024841438817,18406.941
6.1,0.08365024841438817,18437.970999999998
5.9,0.08365024841438817,18469.001
5.7,0.08365024841438817,18500.031
5.8,0.08365024841438817,18555.560999999998
5.6,0.08365024841438817,18611.091
5.7,0.009385618046577893,18666.621
5.5,0.009385618046577893,18705.161666666667
5.4,0.009385618046577893,18743.70233333333
5.4,0.009385618046577893,18782.243
5.6,0.009385618046577893,18807.301333333333
5.3,0.009385618046577893,18832.359666666667
5.2,0.009385618046577893,18857.418
5.1,0.009385618046577893,18869.014
5.0,0.009385618046577893,18880.61
5.0,0.009385618046577893,18892.206
5.1,0.009385618046577893,18928.700666666664
5.0,0.009385618046577893,18965.195333333333
4.8,0.0703711153621791,19001.69
4.9,0.0703711153621791,19022.029666666665
5.0,0.0703711153621791,19042.369333333332
5.1,0.0703711153621791,19062.709
4.8,0.0703711153621791,19107.785333333333
4.9,0.0703711153621791,19152.861666666664
4.8,0.0703711153621791,19197.938
4.9,0.0703711153621791,19233.409333333333
5.0,0.0703711153621791,19268.880666666664
4.9,0.0703711153621791,19304.352
4.7,0.0703711153621791,19335.682333333334
4.7,0.0703711153621791,19367.012666666666
4.7,0.09975674276327195,19398.343
4.6,0.09975674276327195,19434.545000000002
4.4,0.09975674276327195,19470.747
4.4,0.09975674276327195,19506.949
4.4,0.09975674276327195,19558.221333333335
4.3,0.09975674276327195,19609.493666666665
4.3,0.09975674276327195,19660.766
4.4,0.09975674276327195,19734.628
4.3,0.09975674276327195,19808.489999999998
4.2,0.09975674276327195,19882.352
4.2,0.09975674276327195,19936.26033333333
4.1,0.09975674276327195,19990.16866666667
4.0,0.10851193002531723,20044.077
4.1,0.10851193002531723,20079.543333333335
4.0,0.10851193002531723,20115.009666666665
4.0,0.10851193002531723,20150.476
3.8,0.10851193002531723,20192.368666666665
4.0,0.10851193002531723,20234.261333333332
3.8,0.10851193002531723,20276.154
3.8,0.10851193002531723,20285.727333333332
3.7,0.10851193002531723,20295.300666666666
3.8,0.10851193002531723,20304.874
3.8,0.10851193002531723,20347.129666666668
3.9,0.10851193002531723,20389.38533333333
4.0,0.08998531443559243,20431.641
3.8,0.08998531443559243,20488.519
3.8,0.08998531443559243,20545.397
3.7,0.08998531443559243,20602.275
3.6,0.08998531443559243,20682.624
3.6,0.08998531443559243,20762.973
3.7,0.08998531443559243,20843.322
3.6,0.08998531443559243,20890.697333333334
